Date,AZO,BKNG,CMG,NVR,ORLY
2001-08-10,45.849998474121094,48.599998474121094,,158.25,16.575000762939453
2001-08-13,45.7599983215332,50.099998474121094,,155.0,16.5
2001-08-14,46.5099983215332,50.459999084472656,,153.5,16.559999465942383
2001-08-15,46.04999923706055,48.720001220703125,,154.6999969482422,16.674999237060547
2001-08-16,47.52000045776367,44.52000045776367,,160.5,16.5
2001-08-17,46.5099983215332,41.099998474121094,,159.25,16.190000534057617
2001-08-20,45.650001525878906,41.099998474121094,,154.25,16.024999618530273
2001-08-21,45.29999923706055,41.220001220703125,,155.25999450683594,15.625
2001-08-22,44.5,39.18000030517578,,156.0,15.149999618530273
2001-08-23,45.29999923706055,35.040000915527344,,161.97000122070312,15.364999771118164
2001-08-24,47.5,35.81999969482422,,164.0,15.875
2001-08-27,48.599998474121094,36.47999954223633,,164.50999450683594,15.890000343322754
2001-08-28,47.560001373291016,34.79999923706055,,159.0,15.755000114440918
2001-08-29,46.59000015258789,34.619998931884766,,162.6199951171875,15.555000305175781
2001-08-30,46.150001525878906,33.36000061035156,,164.99000549316406,15.65999984741211
2001-08-31,46.900001525878906,33.900001525878906,,164.89999389648438,15.944999694824219
2001-09-04,47.75,35.459999084472656,,166.5,16.540000915527344
2001-09-05,47.099998474121094,33.720001220703125,,166.75,16.0
2001-09-06,46.0,31.5,,170.0,15.925000190734863
2001-09-07,44.599998474121094,30.600000381469727,,167.24000549316406,15.819999694824219
2001-09-10,42.150001525878906,31.139999389648438,,160.0,13.875
2001-09-17,39.5,19.799999237060547,,147.8000030517578,12.8149995803833
2001-09-18,42.529998779296875,18.299999237060547,,142.0,12.024999618530273
2001-09-19,44.099998474121094,13.739999771118164,,139.97999572753906,13.404999732971191
2001-09-20,44.5,15.0,,139.0,12.850000381469727
2001-09-21,44.290000915527344,14.699999809265137,,135.0,12.550000190734863
2001-09-24,47.79999923706055,15.420000076293945,,142.75,13.880000114440918
2001-09-25,49.599998474121094,15.779999732971191,,141.5,14.1899995803833
2001-09-26,50.0,19.200000762939453,,137.0,14.3100004196167
2001-09-27,51.599998474121094,21.0,,141.0,14.149999618530273
2001-09-28,52.529998779296875,24.540000915527344,,145.0,15.0
2001-10-01,53.75,21.899999618530273,,143.0,14.375
2001-10-02,54.689998626708984,22.5,,148.25,14.6850004196167
2001-10-03,54.45000076293945,26.459999084472656,,152.0,15.6899995803833
2001-10-04,54.119998931884766,26.219999313354492,,152.97000122070312,15.869999885559082
2001-10-05,52.79999923706055,23.8799991607666,,150.5,15.079999923706055
2001-10-08,54.279998779296875,21.65999984741211,,147.75,14.925000190734863
2001-10-09,55.20000076293945,21.1200008392334,,150.0,14.489999771118164
2001-10-10,55.099998474121094,24.0,,152.99000549316406,15.300000190734863
2001-10-11,56.20000076293945,25.5,,164.0,15.930000305175781
2001-10-12,56.04999923706055,24.0,,161.6999969482422,15.5
2001-10-15,56.79999923706055,24.0,,160.97999572753906,15.175000190734863
2001-10-16,58.18000030517578,26.219999313354492,,170.0,15.145000457763672
2001-10-17,58.970001220703125,27.0,,165.5,15.140000343322754
2001-10-18,58.58000183105469,23.940000534057617,,156.47000122070312,15.229999542236328
2001-10-19,59.95000076293945,22.860000610351562,,159.0,15.4399995803833
2001-10-22,59.86000061035156,23.700000762939453,,162.0,16.0
2001-10-23,58.400001525878906,25.68000030517578,,163.5,16.209999084472656
2001-10-24,58.099998474121094,25.5,,163.0,15.824999809265137
2001-10-25,57.5,24.1200008392334,,160.9499969482422,15.095000267028809
2001-10-26,57.400001525878906,26.15999984741211,,162.9499969482422,14.994999885559082
2001-10-29,57.290000915527344,29.100000381469727,,162.5,14.800000190734863
2001-10-30,55.54999923706055,27.899999618530273,,158.1999969482422,14.550000190734863
2001-10-31,58.79999923706055,29.700000762939453,,162.25,14.475000381469727
2001-11-01,59.2400016784668,29.81999969482422,,168.47999572753906,14.444999694824219
2001-11-02,60.93000030517578,29.760000228881836,,169.99000549316406,14.84000015258789
2001-11-05,62.5,27.540000915527344,,166.0,14.795000076293945
2001-11-06,64.51000213623047,27.360000610351562,,164.1199951171875,14.725000381469727
2001-11-07,64.9000015258789,27.540000915527344,,177.0,14.600000381469727
2001-11-08,67.0,27.899999618530273,,178.75,14.864999771118164
2001-11-09,65.30999755859375,27.1200008392334,,173.25,14.649999618530273
2001-11-12,65.05000305175781,27.1200008392334,,172.6999969482422,14.975000381469727
2001-11-13,67.18000030517578,26.700000762939453,,181.14999389648438,15.595000267028809
2001-11-14,68.0,27.18000030517578,,180.99000549316406,16.579999923706055
2001-11-15,67.6500015258789,27.479999542236328,,178.75,16.75
2001-11-16,66.5,27.540000915527344,,172.8000030517578,16.655000686645508
2001-11-19,67.38999938964844,26.34000015258789,,174.5,17.0
